year_of_publication,category,rating
2001.0,['Black humor (Literature)'],6.0
2001.0,['Blacks'],5.0
2001.0,['Boarding schools'],8.0
2001.0,"['Body, Mind & Spirit']",7.717557251908397
2001.0,['Bone (Fictitious character)'],10.0
2001.0,['Books and reading'],7.0
2001.0,['Botswana - Tierphotographie - Bildband'],9.5
2001.0,['Brest (France)'],4.0
2001.0,['Brewing'],6.964285714285714
2001.0,"['Britain, Battle of, 1940']",6.0
2001.0,['British and Irish fiction (Fictional works by one author).'],9.5
2001.0,['British'],6.333333333333333
2001.0,['Brooches'],7.0
2001.0,['Brothers and sisters'],6.857142857142857
2001.0,"['Brunetti, Guido (Fictitious character)']",6.8
2001.0,['Buddhism'],8.0
2001.0,['Business & Economics'],7.285714285714286
2001.0,['Businessmen'],8.0
2001.0,['Butterflies'],8.5
2001.0,['Cabinet officers'],4.0
2001.0,['Cairo (Egypt)'],7.0
2001.0,['California'],2.0
2001.0,['Canada'],10.0
2001.0,['Caravans'],7.0
2001.0,['Castaways'],7.0
2001.0,['Cats'],8.2
2001.0,['Change (Psychology)'],7.0
2001.0,['Child soldiers'],8.666666666666666
2001.0,['Children'],7.25
2001.0,['Chocolate'],8.0
2001.0,['Christmas'],6.0
2001.0,['Ciencias sociales'],1.0
2001.0,['City and town life'],8.0
2001.0,['Classical literature'],8.0
2001.0,['Coffee'],7.5
2001.0,['Colors'],10.0
2001.0,['Coma'],5.142857142857143
2001.0,"['Comic books, strips, etc']",7.8
2001.0,['Comics & Graphic Novels'],7.5
2001.0,['Commercial products'],10.0
2001.0,['Composers'],7.5
2001.0,['Computer networks'],7.0
2001.0,['Computer security'],5.5
2001.0,['Computers and civilization'],1.0
2001.0,['Computers'],6.9879518072289155
2001.0,['Conduct of life'],6.0
2001.0,['Contemplation'],10.0
2001.0,['Cooking (Natural foods)'],7.0
2001.0,['Cooking'],7.8
2001.0,"['Cooking, American']",5.0
2001.0,"['Cooking, Indic']",8.0
2001.0,['Cooks'],3.0
2001.0,['Cotswold Hills (England)'],6.0
2001.0,['Counseling'],6.0
2001.0,['Courage'],4.666666666666667
2001.0,"['Coyoacán (Mexico City, Mexico)']",7.0
2001.0,['Crafts & Hobbies'],8.064516129032258
2001.0,['Crime'],8.0
2001.0,['Crimes of passion'],4.0
2001.0,['Criminal psychology'],10.0
2001.0,['Cross-stitch'],10.0
2001.0,['Cultural pluralism'],7.0
2001.0,['Curiosities and wonders'],7.5
2001.0,['Current Events'],8.4
2001.0,['Custody of children'],10.0
2001.0,"['Darling, Jessica (Fictitious character)']",7.7272727272727275
2001.0,['Dating (Social customs)'],10.0
2001.0,['Decision making'],1.0
2001.0,['Depressions'],8.5
2001.0,['Design'],7.0
2001.0,['Detective and mystery stories'],5.846153846153846
2001.0,"['Detective and mystery stories, French']",6.6
2001.0,['Deutsch - Literatur - Geschichte - Jugendsachbuch'],9.0
2001.0,['Devil'],8.0
2001.0,['Diabetes'],6.0
2001.0,['Diaries'],8.2
2001.0,['Diary fiction'],7.613636363636363
2001.0,['Dinners and dining'],8.0
2001.0,['Dinosaurs'],8.5
2001.0,"['Diplomatic and consular service, British']",4.0
2001.0,['Discworld (Imaginary place)'],9.666666666666666
2001.0,['Divorced women'],8.0
2001.0,['Document markup languages'],6.0
2001.0,['Dogs'],6.5
2001.0,['Domestic fiction'],6.666666666666667
2001.0,['Drama'],7.913043478260869
2001.0,"['Dramatists, Irish']",8.0
2001.0,['Drug abuse'],6.0
2001.0,['Dublin (Ireland)'],8.0
2001.0,['Dystopias'],5.5
2001.0,['Earthquakes'],4.5
2001.0,['Economics'],8.0
2001.0,['Edinburgh (Scotland)'],9.0
2001.0,['Education'],6.785714285714286
2001.0,['Electricity'],9.0
2001.0,['Electronic book'],10.0
2001.0,['Encyclopedias and dictionaries'],1.0
2001.0,['England'],7.0
2001.0,['English language'],7.0
2001.0,['English poetry'],8.0
2001.0,['English'],6.0
2001.0,['Enlightenment'],5.333333333333333
2001.0,['Environmental sciences'],3.0
2001.0,['Erotic literature'],3.0
2001.0,['Europa - Reisebexicht'],8.0
2001.0,['Europe'],8.0
2001.0,['Evolution (Biology)'],6.0
2001.0,['Evolution (Biology).'],7.666666666666667
2001.0,['Extraterrestrial beings'],3.0
2001.0,['FICTION'],7.764705882352941
2001.0,['Factories'],2.0
2001.0,['Fairies'],7.25
2001.0,['Families'],9.666666666666666
2001.0,['Family & Relationships'],7.378787878787879
2001.0,['Fantasy fiction'],7.0
2001.0,"['Fantasy fiction, English']",9.0
2001.0,['Fantasy'],7.285714285714286
2001.0,['Father and child'],7.0
2001.0,['Fellowship of the Ring (Motion picture)'],7.0
2001.0,['Female friendship'],6.0
2001.0,['Feminist fiction'],9.0
2001.0,['Feminist spirituality'],10.0
2001.0,['Feng shui'],8.0
2001.0,['Festivals'],7.0
2001.0,['Fiction'],6.959215082724125
2001.0,"['Finance, Personal']",7.0
2001.0,['Fisheries'],3.0
2001.0,['Flower vending'],7.333333333333333
2001.0,['Forecasting'],8.0
2001.0,['Foreign Language Study'],6.777777777777778
2001.0,['Forensic pathology'],4.0
2001.0,['Forest fire fighters'],6.5
2001.0,['France'],7.0
2001.0,['French fiction'],9.0
2001.0,['French language'],6.0
2001.0,['French-Canadian fiction'],8.5
2001.0,['Games & Activities'],7.9375
2001.0,['Games'],7.5
2001.0,['Gardening'],7.5
2001.0,['Gated communities'],5.333333333333333
2001.0,['Gay men'],6.0
2001.0,['Gender identity'],7.0
2001.0,['Georgia'],10.0
2001.0,['German drama'],8.0
2001.0,['German fiction'],4.7
2001.0,['German language materials'],7.666666666666667
2001.0,['German language'],9.0
2001.0,['German literature'],5.5
2001.0,['German poetry'],5.0
2001.0,['Germany'],8.0
2001.0,['Ghost stories'],8.0
2001.0,['Ghosts'],2.0
2001.0,['Globalization'],6.0
2001.0,['Graduate Record Examination'],10.0
2001.0,['Graphic novels'],8.0
2001.0,['Great Britain'],5.571428571428571
2001.0,['Greeting cards'],7.0
2001.0,['Handicraft'],9.0
2001.0,['Headache'],9.0
2001.0,['Healing'],7.0
2001.0,['Health & Fitness'],7.079207920792079
2001.0,['Health care reform'],9.0
2001.0,['Hiking'],9.0
2001.0,['History'],7.128099173553719
2001.0,"['Holocaust, Jewish (1939-1945)']",9.0
2001.0,['Honesty'],8.0
2001.0,['Horror tales'],9.0
2001.0,['House & Home'],6.863636363636363
2001.0,['Human-alien encounters'],7.666666666666667
2001.0,['Humor'],7.2272727272727275
2001.0,['Humorous stories'],5.75
2001.0,['Husband and wife'],8.0
2001.0,['IBM-compatible computers'],7.0
2001.0,['Imaginary histories'],7.25
2001.0,['Imaginary places'],9.090909090909092
2001.0,['Imaginary wars and battles'],4.0
2001.0,['India'],10.0
2001.0,['Indians of North America'],3.0
2001.0,['Indians of South America'],6.0
2001.0,['Infants'],8.0
2001.0,['Interpersonal relations'],8.0
2001.0,['Interplanetary voyages'],5.0
2001.0,['JUVENILE FICTION'],10.0
2001.0,['Journalists'],8.0
2001.0,['Juvenile Fiction'],7.528985507246377
2001.0,['Juvenile Nonfiction'],7.484848484848484
2001.0,['Language Arts & Disciplines'],7.878787878787879
2001.0,['Large type books'],7.0
2001.0,['Law'],6.571428571428571
2001.0,['Legends'],7.0
2001.0,['Letter writing'],9.0
2001.0,['Life on other planets'],7.0
2001.0,['Literary Collections'],6.5
2001.0,['Literary Criticism'],7.153846153846154
2001.0,['Literatura española - Novelas - Siglo XX'],8.0
2001.0,['London (England)'],7.5
2001.0,['Magic'],8.0
2001.0,['Malay fiction'],9.0
2001.0,['Management'],6.0
2001.0,"['Marginality, Social']",7.0
2001.0,['Mathematicians'],9.0
2001.0,['Mathematics'],5.0
2001.0,['Medical'],6.619047619047619
2001.0,['Merlin (Legendary character)'],9.0
2001.0,['Microcomputers'],9.0
2001.0,['Midlife crisis'],8.5
2001.0,['Mills and mill-work'],10.0
2001.0,['Mississippi'],10.0
2001.0,['Morocco'],9.0
2001.0,['Motherhood'],10.0
2001.0,['Mothers and daughters'],2.0
2001.0,['Motion picture actors and actresses'],5.0
2001.0,['Motion picture producers and directors'],9.0
2001.0,['Motion pictures'],5.333333333333333
2001.0,['Murder'],6.5
2001.0,"['Mushrooms, Hallucinogenic']",4.8
2001.0,['Music trade'],7.0
2001.0,['Music'],8.11111111111111
2001.0,"['Napoleonic Wars, 1800-1815']",7.0
2001.0,['Nature'],7.955555555555556
2001.0,['Netherlands'],8.0
2001.0,['New Zealand'],7.5
2001.0,['Nostalgia'],9.0
2001.0,['Nude beaches'],10.0
2001.0,['Pacific Lumber Company'],9.0
2001.0,['Pacte des loups (Motion picture)'],7.0
2001.0,['Painting'],4.0
2001.0,['Performing Arts'],7.15
2001.0,['Pets'],7.133333333333334
2001.0,['Philosophy'],6.976744186046512
2001.0,['Phoenix (Ariz.)'],9.0
2001.0,['Photography'],8.3
2001.0,['Physical fitness.'],3.0
2001.0,['Poetry'],7.779661016949152
2001.0,"['Poets, Portuguese']",9.0
2001.0,['Police'],8.0
2001.0,['Political Science'],7.22
2001.0,['Political fiction'],1.0
2001.0,['Portrait painters'],5.25
2001.0,['Portugal'],8.0
2001.0,['Portuguese literature'],8.0
2001.0,['Princesses'],8.8
2001.0,['Psychology'],6.938775510204081
2001.0,['Radicals'],8.0
2001.0,['Radio'],8.5
2001.0,['Reconciliation'],4.0
2001.0,['Reference'],7.2
2001.0,['Religion'],7.387387387387387
2001.0,['Rock musicians'],5.0
2001.0,['Romance fiction'],7.0
2001.0,['Romanian fiction'],7.0
2001.0,['Rome (Italy)'],8.0
2001.0,['Schweden - Schule - Rechtsradikalismus - Schüler - Verschwinden - Jugendbuch'],8.0
2001.0,['Science'],6.774193548387097
2001.0,['Self-Help'],6.753086419753086
2001.0,['Self-actualization (Psychology)'],8.0
2001.0,['Shanghai (China)'],7.25
2001.0,['Short Stories'],8.0
2001.0,"['Short stories, English']",6.142857142857143
2001.0,"['Short stories, Spanish']",7.0
2001.0,['Singapore'],8.0
2001.0,"['Sisko, Benjamin (Fictitious character)']",8.333333333333334
2001.0,['Sisters'],5.333333333333333
2001.0,['Sizilien - Kriminalbeamter - Mord - Fahndung - Belletristische Darstellung'],5.0
2001.0,['Soccer players'],8.0
2001.0,['Social Science'],7.242105263157895
2001.0,['Sociology'],2.0
2001.0,['Spain'],8.0
2001.0,['Spanish fiction'],7.666666666666667
2001.0,['Speech therapists'],9.0
2001.0,['Sports & Recreation'],7.2631578947368425
2001.0,['Suicide victims'],9.0
2001.0,['Surfing'],2.0
2001.0,['Technology & Engineering'],8.5
2001.0,['Teenagers'],6.0
2001.0,['Television programs'],7.0
2001.0,['Transportation'],8.333333333333334
2001.0,['Transylvania (Romania)'],7.0
2001.0,['Travel'],7.258823529411765
2001.0,['True Crime'],6.923913043478261
2001.0,['Vampires'],8.0
2001.0,['Vegetarian cookery'],6.0
2001.0,"['Vietnam War, 1961-1975']",8.0
2001.0,['Vietnam'],8.0
2001.0,['Web sites for children'],5.0
2001.0,['World Wide Web'],7.0
2001.0,['Young Adult Fiction'],7.333333333333333
2002.0,"[""Alzheimer's disease""]",7.0
2002.0,"[""Children's stories""]",7.0
2002.0,"[""Painters' spouses""]",8.0
2002.0,['0Islands'],7.0
2002.0,['Aberdeen (Scotland)'],1.0
2002.0,['Aboriginal Australians'],4.0
2002.0,['Accident victims'],3.0
2002.0,['Achievement motivation'],7.0
2002.0,['Actors'],7.190476190476191
2002.0,['Administrative law'],7.0
2002.0,['Adolescence'],7.5
2002.0,['Adopted children'],6.5
2002.0,['Adultery'],5.4
2002.0,['Adventure and adventurers'],9.0
2002.0,['Adventure stories'],6.0
2002.0,['Aerial photography'],10.0
2002.0,"['Africa, North']",8.0
2002.0,['African American boys'],7.0
2002.0,['African American women'],8.2
2002.0,['Aggression'],8.0
2002.0,['Aging'],9.5
2002.0,['Air pilots'],8.0
2002.0,['Alchemists'],9.2
2002.0,['Alcoholics'],9.333333333333334
2002.0,['Alemán - Libros de lectura'],10.0
2002.0,['Alienation (Social psychology)'],7.090909090909091
2002.0,"['Alps, French (France)']",8.0
2002.0,['American fiction'],6.5625
2002.0,['American wit and humor'],7.0
2002.0,['Amnesia'],6.5
2002.0,['Amyotrophic lateral sclerosis'],9.5
2002.0,['Animal Ark (Imaginary organization)'],7.0
2002.0,['Animals'],8.333333333333334
2002.0,"['Animals, Mythical']",7.0
2002.0,['Antiheroes'],8.0
2002.0,['Antiques & Collectibles'],9.2
2002.0,['Arab-Israeli Conflict'],7.0
2002.0,['Arab-Israeli conflict'],10.0
2002.0,['Arabs'],8.714285714285714
2002.0,['Archaeology (Excavations)'],7.0
2002.0,['Architecture'],6.625
2002.0,['Arms control'],8.0
2002.0,['Art dealers'],6.0
2002.0,['Art'],7.837837837837838
2002.0,['Atlases'],10.0
2002.0,['Aunts'],7.75
2002.0,['Australia'],7.666666666666667
2002.0,['Australien - Waldbrand - Wildpferd - Jugendbuch'],6.0
2002.0,['Authors'],6.6
2002.0,"['Authors, American']",6.25
2002.0,"['Authors, Australian']",7.5
2002.0,"['Authors, Chinese']",6.0
2002.0,"['Authors, Colombian']",6.5
2002.0,"['Authors, English']",5.75
2002.0,"['Authors, Irish']",9.0
2002.0,['Automobile racing drivers'],8.0
2002.0,['Ayla (Fictitious character)'],1.0
2002.0,['Baader-Meinhof gang'],9.0
2002.0,"['Baggins, Frodo (Fictitious character)']",7.75
2002.0,['Ballet'],10.0
2002.0,['Baptists'],6.0
2002.0,['Bats'],7.0
2002.0,['Belgian fiction (French)'],3.6
2002.0,['Bengali poetry'],7.0
2002.0,"['Bengtzon, Annika (Fictitious character)']",9.0
2002.0,['Bereavement'],8.4
2002.0,['Berlin (Germany)'],5.8
2002.0,['Bible'],8.0
2002.0,['Bibles'],8.0
2002.0,['Bildungsroman'],8.0
2002.0,['Biographical poetry'],3.0
2002.0,['Biography & Autobiography'],7.307354555433589
2002.0,['Biscuits'],9.0
2002.0,['Black Caribbean women'],8.0
2002.0,['Blindness'],7.0
2002.0,"['Body, Mind & Spirit']",7.623076923076923
2002.0,['Bombay (India)'],5.0
2002.0,"['Bombing, Aerial']",5.0
2002.0,['Books and reading'],5.0
2002.0,['Books'],7.0
2002.0,['Bornholm (Denmark)'],9.0
2002.0,['Boston (Mass.)'],6.842105263157895
2002.0,['British'],5.0
2002.0,['Brothers and sisters'],5.222222222222222
2002.0,['Brothers'],5.0
2002.0,"['Brunetti, Guido (Fictitious character)']",8.0
2002.0,['Bullying in schools'],7.0
2002.0,['Burglary'],5.75
2002.0,['Business & Economics'],7.331753554502369
2002.0,['Business networks'],7.5
2002.0,['Businessmen'],3.0
2002.0,['Businesswomen'],5.0
2002.0,['California'],4.428571428571429
2002.0,['Camping'],6.0
2002.0,['Canada'],1.0
2002.0,['Canadian fiction'],7.0
2002.0,['Candy'],6.0
2002.0,['Cannabis'],8.0
2002.0,['Catholic ex-priests'],3.0
2002.0,['Cats'],8.0
2002.0,['Characters and characteristics in literature'],8.5
2002.0,['Charms'],7.0
2002.0,['Chess sets'],7.0
2002.0,['Chicago (Ill.)'],6.5
2002.0,['Child abuse'],10.0
2002.0,['Child sexual abuse'],8.0
2002.0,['Children'],9.0
2002.0,['Christian biography'],6.333333333333333
2002.0,['Christian fiction'],9.5
2002.0,['Christian life'],8.88888888888889
2002.0,"['Christmas stories, German']",8.0
2002.0,['Christmas'],5.0
2002.0,['Cities and towns'],8.666666666666666
2002.0,['Citizen Kane (Motion picture)'],4.0
2002.0,['Civilization'],4.0
2002.0,"['Clapham (London, England)']",6.5
2002.0,['Class reunions'],5.0
2002.0,['College readers'],7.0
2002.0,['College stories'],8.5
2002.0,['College teachers'],7.0
2002.0,['Colombian fiction'],8.0
2002.0,"['Comic books, strips, etc']",8.25
2002.0,['Comics & Graphic Novels'],7.844262295081967
2002.0,['Communication of technical information'],6.0
2002.0,['Communication'],2.0
2002.0,['Computer networks'],7.333333333333333
2002.0,['Computers'],7.0
2002.0,['Conduct of life'],6.222222222222222
2002.0,['Consumption (Economics)'],6.25
2002.0,"['Cookery, Australian']",10.0
2002.0,"['Cookery, Mediterranean']",2.0
2002.0,['Cooking'],7.559322033898305
2002.0,['Coral reef animals'],7.0
2002.0,['Cork (Ireland : County)'],7.5
2002.0,['Country life'],6.5
2002.0,['Cowboys'],7.666666666666667
2002.0,['Crafts & Hobbies'],7.871794871794871
2002.0,['Crime'],1.0
2002.0,['Criminal law'],7.0
2002.0,['Criminal psychology'],6.0
2002.0,['Criminals'],8.0
2002.0,"['Daily telegraph (London, England : 1969)']",5.0
2002.0,['Dating (Social customs)'],3.0
2002.0,['Delusions'],9.0
2002.0,['Design'],6.5
2002.0,['Detective and mystery stories'],6.875
2002.0,"['Detective and mystery stories, English.']",2.0
2002.0,"['Detective and mystery stories, German']",9.0
2002.0,['Deutschland - Erwachsener 25-40 Jahre - Alltagskultur - Lebensstil'],4.882352941176471
2002.0,['Deutschland DDR - Männliche Jugend - Geschichte 1980-1989 - Belletristische Darstellung'],8.0
2002.0,['Deutschland'],3.0
2002.0,"['DiFool, John (Fictitious character)']",10.0
2002.0,['Diary fiction'],6.666666666666667
2002.0,['Dictatorship'],8.0
2002.0,['Discoveries in geography'],7.0
2002.0,['Domestic fiction'],5.0
2002.0,['Dones'],8.0
2002.0,['Drama'],8.222222222222221
2002.0,"['Dramatists, English']",2.0
2002.0,['Droit - Étude et enseignement - Grande-Bretagne'],8.0
2002.0,['Drowning victims'],9.0
2002.0,['Drug abuse'],8.5
2002.0,['Drug traffic'],2.0
2002.0,['Education'],7.660377358490566
2002.0,['England'],6.25
2002.0,['English fiction'],7.444444444444445
2002.0,['English language'],6.0
2002.0,['English literature'],8.0
2002.0,['Entertainers'],8.0
2002.0,['Ethics'],7.0
2002.0,['Ethnology'],7.0
2002.0,['Europe'],7.0
2002.0,['Ex-police officers'],4.0
2002.0,['Exercise'],7.5
2002.0,['FAMILY & RELATIONSHIPS'],9.0
2002.0,['FICTION'],7.285714285714286
2002.0,['Fairies'],6.0
2002.0,['Fairy tales'],5.0
2002.0,['Families'],8.666666666666666
2002.0,['Family & Relationships'],7.213333333333333
2002.0,['Family'],6.0
2002.0,['Fantasy fiction'],7.25
2002.0,"['Fantasy fiction, English']",5.0
2002.0,['Fantasy'],9.2
2002.0,['Feature films'],3.0
2002.0,['Female friendship'],8.0
2002.0,['Fiction'],6.986521873074553
2002.0,['Filicide'],10.0
2002.0,['First sexual experiences'],9.0
2002.0,['Foreign Language Study'],7.333333333333333
2002.0,"['Foreign language texts, German']",9.0
2002.0,['France'],5.0
2002.0,['Frankfurt (Main) - Literaturkritiker - Totschlag - Belletristische Darstellung'],7.0
2002.0,['Frauenemanzipation - Erlebnisbericht'],9.0
2002.0,['French fiction'],7.625
2002.0,['French language materials'],6.5
2002.0,['French literature'],1.0
2002.0,['Friendship'],10.0
2002.0,['Frogs'],5.0
2002.0,['Games & Activities'],8.375
2002.0,['Games'],6.6
2002.0,['Gangs'],8.0
2002.0,['Gardening'],8.727272727272727
2002.0,['Geopolitics'],6.0
2002.0,['German fiction'],8.25
2002.0,['German language materials'],6.333333333333333
2002.0,['German literature'],5.0
2002.0,['Germans'],7.0
2002.0,"['Ghost stories, English']",1.0
2002.0,['Girls'],7.0
2002.0,['Glasgow (Scotland)'],8.5
2002.0,['God'],1.0
2002.0,['Good and evil'],10.0
2002.0,['Government investigators'],5.0
2002.0,['Great Britain'],5.909090909090909
2002.0,['Guernsey'],6.0
2002.0,['Guilt'],7.666666666666667
2002.0,['Guinea pigs'],10.0
2002.0,['Hairstyles'],7.0
2002.0,['Happiness'],8.166666666666666
2002.0,['Heads of state'],8.0
2002.0,['Health & Fitness'],7.144578313253012
2002.0,['Health'],1.0
2002.0,['Historical romance'],7.0
2002.0,['History'],7.3471337579617835
2002.0,"['Hollywood (Los Angeles, Calif.)']",6.0
2002.0,"['Holocaust, Jewish (1939-1945)']",7.0
2002.0,['Homicide'],10.0
2002.0,['Horse racing'],2.0
2002.0,['Horses'],8.0
2002.0,['House & Home'],7.142857142857143
2002.0,['House cleaning'],8.0
2002.0,['Humor'],7.341176470588235
2002.0,['Humorous stories'],7.0
2002.0,['Identity (Psychology)'],8.333333333333334
2002.0,['Imaginary conversations'],6.0
2002.0,['Incas'],6.0
2002.0,['India'],6.5
2002.0,['Indian captivities'],10.0
2002.0,['Indians'],8.0
2002.0,['Inheritance and succession'],8.0
2002.0,['Insomniacs'],7.0
2002.0,['Interpersonal relations'],9.0
2002.0,['Invective'],1.0
2002.0,['Islam and politics'],1.0
2002.0,['Italy'],8.0
2002.0,['JUVENILE FICTION'],6.0
2002.0,['Java (Computer program language)'],8.0
2002.0,['Jews'],4.0
2002.0,['Joking'],1.0
2002.0,['Juvenile Fiction'],7.531683168316832
2002.0,['Juvenile Nonfiction'],7.506024096385542
2002.0,['Kenya'],7.3
2002.0,['Kilkenny (Ireland)'],8.0
2002.0,['Language Arts & Disciplines'],7.115384615384615
2002.0,['Large type books'],8.153846153846153
2002.0,['Law'],6.7368421052631575
2002.0,['Left- and right-handedness'],8.0
2002.0,['Lesbians'],5.666666666666667
2002.0,['Life change events'],7.0
2002.0,['Life on other planets'],5.333333333333333
2002.0,['Literary Collections'],7.7073170731707314
2002.0,['Literary Criticism'],7.0
2002.0,['Literatura española - Novela - Siglo XXI'],6.0
2002.0,['Louisiana'],8.0
2002.0,['Magic'],10.0
2002.0,['Malay fiction'],6.25
2002.0,['Man-woman relationships'],7.0
2002.0,['Management'],5.5
2002.0,"['Manhattan (New York, N.Y.)']",8.0
2002.0,['Maori (New Zealand people)'],8.0
2002.0,['Mathematics'],6.75
2002.0,['Medical examiners (Law)'],8.666666666666666
2002.0,['Medical'],8.76923076923077
2002.0,"['Medicine, Military']",6.0
2002.0,['Metamorphosis'],9.0
2002.0,['Middle Earth (Imaginary place)'],8.0
2002.0,['Missing persons'],8.0
